"id","code","name","reconcile","account_type","tag_ids/name","name@es"
"co_puc_135600",135600,"Forward Contracts - Hedging",0,"off_balance",,"Contratos Forward - De Cobertura"
"co_puc_135605",135605,"Of Coins (Peso/Dollar)",0,"asset_current","1012_1204_K","De Monedas (Peso/Dólar)"
"co_puc_135610",135610,"Of Coins (Different Peso/Dollar)",0,"asset_current","1012_1204_K","De Monedas (Diferentes Peso/Dólar)"
"co_puc_135615",135615,"Interest Rates",0,"asset_current","1012_1204_K","De Tasas De Interés"
"co_puc_135620",135620,"Titles",0,"asset_current","1012_1204_K","De Títulos"
"co_puc_135695",135695,"Other Forward Contracts - Hedging",0,"asset_current","1012_1204_K","Otros Contratos Forward - De Cobertura"
"co_puc_135700",135700,"Futures Contracts - Hedging",0,"off_balance",,"Contratos De Futuros - De Cobertura"
"co_puc_135705",135705,"Of Coins",0,"asset_current","1012_1204_K","De Monedas"
"co_puc_135710",135710,"Of interest",0,"asset_current","1012_1204_K","De Interés"
"co_puc_135715",135715,"Titles",0,"asset_current","1012_1204_K","De Títulos"
"co_puc_135720",135720,"Of Indices",0,"asset_current","1012_1204_K","De Índices"
"co_puc_135795",135795,"Other Futures Contracts – Hedging",0,"asset_current","1012_1204_K","Otros Contratos De Futuros – De Cobertura"
"co_puc_135800",135800,"Swaps - Hedging",0,"off_balance",,"Swaps - De Cobertura"
"co_puc_135805",135805,"Of Coins",0,"asset_current","1012_1204_K","De Monedas"
"co_puc_135810",135810,"Interest Rates",0,"asset_current","1012_1204_K","De Tasas De Interés"
"co_puc_135895",135895,"Other Swaps – Hedging",0,"asset_current","1012_1204_K","Otros Swaps – De Cobertura"
"co_puc_135900",135900,"Coverage Options",0,"off_balance",,"Opciones De Cobertura"
"co_puc_135905",135905,"Buy Coin Calls",0,"asset_current","1012_1204_K","Compra Calls De Monedas"
"co_puc_135910",135910,"Buy Interest Rate Calls",0,"asset_current","1012_1204_K","Compra Calls De Tasas De Interés"
"co_puc_135915",135915,"Buy Title Calls",0,"asset_current","1012_1204_K","Compra Calls De Títulos"
"co_puc_135920",135920,"Buy Index Calls",0,"asset_current","1012_1204_K","Compra Calls De Índices"
"co_puc_135925",135925,"Buy Calls – Others",0,"asset_current","1012_1204_K","Compra Calls – Otras"
"co_puc_135930",135930,"Buy Coin Puts",0,"asset_current","1012_1204_K","Compra Puts De Monedas"
"co_puc_135935",135935,"Buy Interest Rate Puts",0,"asset_current","1012_1204_K","Compra Puts De Tasas De Interés"
"co_puc_135940",135940,"Buy Stock Puts",0,"asset_current","1012_1204_K","Compra Puts De Títulos"
"co_puc_135945",135945,"Buy Index Puts",0,"asset_current","1012_1204_K","Compra Puts De Índices"
"co_puc_135950",135950,"Buy Puts – Others",0,"asset_current","1012_1204_K","Compra Puts – Otras"
"co_puc_135995",135995,"Coverage Options Purchase Options – Others",0,"asset_current","1012_1204_K","Opciones De Cobertura Compra Opciones – Otras"
"co_puc_136000",136000,"Investments Fiduciary Rights",0,"off_balance",,"Iinversiones Derechos Fiduciarios"
"co_puc_136005",136005,"Investments Fiduciary Rights",0,"asset_current","1012_1204_K","Inversiones Derechos Fiduciarios"
"co_puc_136095",136095,"Other Investments Fiduciary Rights",0,"asset_current","1012_1204_K","Otras Inversiones Derechos Fiduciarios"
"co_puc_138000",138000,"Other Investments of International Reserves",0,"off_balance",,"Otras Inversiones De Las Reservas Internacionales"
"co_puc_138005",138005,"Portfolio in Administration",0,"asset_current","1012_1204_K","Portafolio  En Administración"
"co_puc_138010",138010,"Others",0,"asset_current","1012_1204_K","Otras"
"co_puc_138095",138095,"Other Investments of International Reserves",0,"asset_current","1012_1204_K","Otras Inversiones De Las Reservas Internacionales"
"co_puc_138100",138100,"Special International Payment Mechanisms",0,"off_balance",,"Mecanismos Especiales De Pagos Internacionales"
"co_puc_138105",138105,"Special drawing rights",0,"asset_current","1012_1204_K","Derechos Especiales De Giro"
"co_puc_138110",138110,"Andean Pesos",0,"asset_current","1012_1204_K","Pesos Andinos"
"co_puc_138115",138115,"International agreement",0,"asset_current","1012_1204_K","Convenios Internacionales"
"co_puc_138120",138120,"Compensation Pending Payment - Overdue",0,"asset_current","1012_1204_K","Compensaciones Pendientes De Pago - Vencidas"
"co_puc_138195",138195,"Other Special International Payment Mechanisms",0,"asset_current","1012_1204_K","Otros Mecanismos Especiales De Pagos Internacionales"
"co_puc_138200",138200,"Contributions to International Organizations and Entities",0,"off_balance",,"Aportes En Organismos Y Entidades Internacionales"
"co_puc_138205",138205,"International Monetary Fund",0,"asset_current","1012_1204_K","Fondo Monetario Internacional"
"co_puc_138210",138210,"Latin American Reserve Fund",0,"asset_current","1012_1204_K","Fondo Latinoamericano De Reservas"
"co_puc_138215",138215,"International Development Association",0,"asset_current","1012_1204_K","Asociación Internacional De Fomento"
"co_puc_138220",138220,"Inter-American Development Bank",0,"asset_current","1012_1204_K","Banco Interamericano De Desarrollo"
"co_puc_138225",138225,"World Bank (IBRD)",0,"asset_current","1012_1204_K","Banco Mundial (Birf)"
"co_puc_138230",138230,"Caribbean Development Bank",0,"asset_current","1012_1204_K","Banco De Desarrollo Del Caribe"
"co_puc_138235",138235,"Andean Development Corporation",0,"asset_current","1012_1204_K","Corporación Andina De Fomento"
"co_puc_138240",138240,"International Finance Corporation",0,"asset_current","1012_1204_K","Corporación Financiera Internacional"
"co_puc_138245",138245,"Inter-American Investment Corporation",0,"asset_current","1012_1204_K","Corporación Interamericana De Inversión"
"co_puc_138250",138250,"Bank of International Settlements - Bpi",0,"asset_current","1012_1204_K","Banco De Pagos Internacionales - Bpi"
"co_puc_138295",138295,"Other Contributions to International Organizations and Entities",0,"asset_current","1012_1204_K","Otros Aportes En Organismos Y Entidades Internacionales"
"co_puc_140000",140000,"Portfolio of Credits and Financial Leasing Operations",0,"off_balance",,"Cartera De Créditos Y Operaciones De Leasing Financiero"
"co_puc_140200",140200,"With Mortgage Guarantee (Capitalizers)",0,"off_balance",,"Con Garantía Hipotecaria (Capitalizadoras)"
"co_puc_140205",140205,"Category A Normal Risk",1,"asset_current","1008_1315_N","Categoría A Riesgo Normal"
"co_puc_140210",140210,"Category B Acceptable Risk",1,"asset_current","1008_1315_N","Categoría B Riesgo Aceptable"
"co_puc_140215",140215,"Category C Appreciable Risk",1,"asset_current","1008_1315_N","Categoría C Riesgo Apreciable"
"co_puc_140220",140220,"Category D Significant Risk",1,"asset_current","1008_1315_N","Categoría D Riesgo Significativo"
"co_puc_140225",140225,"Category E Bad Debt Risk",1,"asset_current","1008_1315_N","Categoría E Riesgo De Incobrabilidad"
"co_puc_140295",140295,"Other Portfolio of Credits and Financial Leasing Operations with Mortgage Guarantee (Capitalizers)",1,"asset_current","1008_1315_N","Otra Cartera De Créditos Y Operaciones De Leasing Financiero con Garantía Hipotecaria (Capitalizadoras)"
"co_puc_140400",140400,"Housing Portfolio and Housing Leasing Operations",0,"off_balance",,"Cartera De Vivienda Y Operaciones De  Leasing Habitacional"
"co_puc_140405",140405,"Category A Normal Risk Housing Portfolio",1,"asset_current","1008_1315_N","Categoría A Riesgo Normal Cartera De Vivienda"
"co_puc_140410",140410,"Category A Normal Risk Housing Leasing",1,"asset_current","1008_1315_N","Categoría A Riesgo Normal Leasing Habitacional"
"co_puc_140415",140415,"Category B Acceptable Risk Housing Portfolio",1,"asset_current","1008_1315_N","Categoría B Riesgo Aceptable Cartera De Vivienda"
"co_puc_140420",140420,"Category B Acceptable Risk Housing Leasing",1,"asset_current","1008_1315_N","Categoría B Riesgo Aceptable Leasing Habitacional"
"co_puc_140425",140425,"Category C Appreciable Risk Housing Portfolio",1,"asset_current","1008_1315_N","Categoría C Riesgo Apreciable Cartera De Vivienda"
"co_puc_140430",140430,"Category C Appreciable Risk Housing Leasing",1,"asset_current","1008_1315_N","Categoría C Riesgo Apreciable Leasing Habitacional"
"co_puc_140435",140435,"Category D Significant Risk Housing Portfolio",1,"asset_current","1008_1315_N","Categoría D Riesgo Significativo Cartera De Vivienda"
"co_puc_140440",140440,"Category D Significant Risk Housing Leasing",1,"asset_current","1008_1315_N","Categoría D Riesgo Significativo Leasing Habitacional"
"co_puc_140445",140445,"Category E Bad Debt Risk Housing Portfolio",1,"asset_current","1008_1315_N","Categoría E Riesgo De Incobrabilidad Cartera De Vivienda"
"co_puc_140450",140450,"Category E Risk of Bad Debt Housing Leasing",1,"asset_current","1008_1315_N","Categoría E Riesgo De Incobrabilidad Leasing Habitacional"
"co_puc_140495",140495,"Another Housing Portfolio and Housing Leasing Operations",1,"asset_current","1008_1315_N","Otra Cartera De Vivienda Y Operaciones De  Leasing Habitacional"
"co_puc_140500",140500,"About Capitalization Titles",0,"off_balance",,"Sobre Títulos De Capitalización"
"co_puc_140505",140505,"Traditional Plans",1,"asset_current","1008_1315_N","Planes Tradicionales"
"co_puc_140510",140510,"Plans In Uvr",1,"asset_current","1008_1315_N","Planes En Uvr"
"co_puc_140595",140595,"Another About Capitalization Securities",1,"asset_current","1008_1315_N","Otra Sobre Títulos De Capitalización"
"co_puc_140600",140600,"Credit Portfolio - Insurance Activity",0,"off_balance",,"Cartera De Créditos - Actividad Aseguradora"
"co_puc_140605",140605,"With Mortgage Guarantee",1,"asset_current","1008_1315_N","Con Garantía Hipotecaria"
"co_puc_140610",140610,"With Pledge Guarantee",1,"asset_current","1008_1315_N","Con Garantía Prendaria"
"co_puc_140695",140695,"Another Credit Portfolio – Insurance Activity With Pledge Guarantee",1,"asset_current","1008_1315_N","Otra Cartera De Créditos – Actividad Aseguradora Con Garantía Prendaria"
"co_puc_140800",140800,"Consumer Leasing Portfolio and Operations",0,"off_balance",,"Cartera Y Operaciones De Leasing De Consumo"
"co_puc_140805",140805,"Category A Normal Risk Portfolio and Consumer Leasing Operations",1,"asset_current","1008_1315_N","Categoría A Riesgo Normal Cartera Y Operaciones De Leasing De Consumo"
"co_puc_140810",140810,"Category B Acceptable Risk Consumer Leasing Portfolio and Operations",1,"asset_current","1008_1315_N","Categoría B Riesgo Aceptable Cartera Y Operaciones De Leasing De Consumo"
"co_puc_140815",140815,"Category C Appreciable Risk Portfolio and Consumer Leasing Operations",1,"asset_current","1008_1315_N","Categoría C Riesgo Apreciable Cartera Y Operaciones De Leasing De Consumo"
"co_puc_140820",140820,"Category D Significant Risk Portfolio and Consumer Leasing Operations",1,"asset_current","1008_1315_N","Categoría D Riesgo Significativo Cartera  Y Operaciones De Leasing De Consumo"
"co_puc_140825",140825,"Category E Risk of Bad Debt Portfolio and Consumer Leasing Operations",1,"asset_current","1008_1315_N","Categoría E Riesgo De Incobrabilidad Cartera Y Operaciones De Leasing De Consumo"
"co_puc_140895",140895,"Other Portfolio and Consumer Leasing Operations",1,"asset_current","1008_1315_N","Otra Cartera Y Operaciones De Leasing De Consumo"
"co_puc_141000",141000,"Commercial Leasing Portfolio and Operations",0,"off_balance",,"Cartera Y Operaciones De Leasing Comerciales"
"co_puc_141005",141005,"Category A Normal Risk Portfolio and Commercial Leasing Operations",1,"asset_current","1008_1315_N","Categoría A Riesgo Normal Cartera Y Operaciones De Leasing Comerciales"
"co_puc_141010",141010,"Category B Acceptable Risk Portfolio and Commercial Leasing Operations",1,"asset_current","1008_1315_N","Categoría B Riesgo Aceptable Cartera Y Operaciones De Leasing Comerciales"
"co_puc_141015",141015,"Category C Appreciable Risk Portfolio and Commercial Leasing Operations",1,"asset_current","1008_1315_N","Categoría C Riesgo Apreciable Cartera Y Operaciones  De Leasing Comerciales"
"co_puc_141020",141020,"Category D Significant Portfolio Risk and Commercial Leasing Operations",1,"asset_current","1008_1315_N","Categoría D Riesgo Significativo Cartera  Y Operaciones De Leasing Comerciales"
"co_puc_141025",141025,"Category E Risk of Bad Debt Portfolio and Commercial Leasing Operations",1,"asset_current","1008_1315_N","Categoría E Riesgo De Incobrabilidad Cartera Y Operaciones De Leasing Comerciales"
"co_puc_141095",141095,"Other Portfolio and Commercial Leasing Operations",1,"asset_current","1008_1315_N","Otra Cartera Y Operaciones De Leasing Comerciales"
"co_puc_141200",141200,"Microcredit Portfolio And Leasing",0,"off_balance",,"Cartera Y Leasing De Microcréditos"
"co_puc_141205",141205,"Category A Normal Risk",1,"asset_current","1008_1315_N","Categoría A Riesgo Normal"
"co_puc_141210",141210,"Category B Acceptable Risk",1,"asset_current","1008_1315_N","Categoría B Riesgo Aceptable"
"co_puc_141215",141215,"Category C Appreciable Risk",1,"asset_current","1008_1315_N","Categoría C Riesgo Apreciable"
"co_puc_141220",141220,"Category D Significant Risk",1,"asset_current","1008_1315_N","Categoría D Riesgo Significativo"
"co_puc_141225",141225,"Category E Bad Debt Risk",1,"asset_current","1008_1315_N","Categoría E Riesgo De Incobrabilidad"
"co_puc_141295",141295,"Another Portfolio and Leasing of Microcredits",1,"asset_current","1008_1315_N","Otra Cartera Y Leasing De Microcréditos"
"co_puc_141300",141300,"Another Credit Portfolio Managed in Trust Businesses",0,"off_balance",,"Otra Cartera De Créditos Administrada En Negocios Fiduciarios"
"co_puc_141305",141305,"Another Credit Portfolio Managed in Trust Businesses",1,"asset_current","1008_1315_N","Otra Cartera De Créditos Administrada En Negocios Fiduciarios"
"co_puc_141395",141395,"Other Other Credit Portfolio Managed in Trust Businesses",1,"asset_current","1008_1315_N","Otra Otra Cartera De Créditos Administrada En Negocios Fiduciarios"
"co_puc_141400",141400,"Loans to employees",0,"off_balance",,"Préstamos A Empleados"
"co_puc_141405",141405,"Category A Normal Risk Housing",1,"asset_current","1008_1315_N","Categoría A Riesgo Normal Vivienda"
"co_puc_141410",141410,"Category B Acceptable Risk Housing",1,"asset_current","1008_1315_N","Categoría B Riesgo Aceptable Vivienda"
"co_puc_141415",141415,"Category C Appreciable Risk Housing",1,"asset_current","1008_1315_N","Categoría C Riesgo Apreciable Vivienda"
"co_puc_141420",141420,"Category D Significant Risk Housing",1,"asset_current","1008_1315_N","Categoría D Riesgo Significativo Vivienda"
"co_puc_141425",141425,"Category E Risk of Bad Debt Housing",1,"asset_current","1008_1315_N","Categoría E Riesgo De Incobrabilidad Vivienda"
"co_puc_141430",141430,"Category A Normal Risk Housing Leasing",1,"asset_current","1008_1315_N","Categoría A Riesgo Normal Leasing Habitacional"
"co_puc_141435",141435,"Category B Acceptable Risk Housing Leasing",1,"asset_current","1008_1315_N","Categoría B Riesgo Aceptable Leasing Habitacional"
"co_puc_141440",141440,"Category C Appreciable Risk Housing Leasing",1,"asset_current","1008_1315_N","Categoría C Riesgo Apreciable Leasing Habitacional"
