"id","code","name","name@esp","group_id:id","opening_balance","reconcile","account_type","tag_ids:id"
"co_com_puc_132015",132015,"Branch offices","Sucursales","group_1_3_cta_cob",,1,"asset_current","l10n_co_account.aat_1008_1316_N"
"co_com_puc_132095",132095,"Other Accounts Receivable from Economic Related Parties","Otras Cuentas Por Cobrar A Vinculados Econámicos","group_1_3_cta_cob",,1,"asset_current","l10n_co_account.aat_1008_1316_N"
"co_com_puc_132099",132099,"Impairment of Accounts Receivable from Economic Related Parties","Deterioro Cuentas Por Cobrar A Vinculados Econámicos","group_1_3_cta_cob",,1,"asset_current","l10n_co_account.aat_1008_1316_N"
"co_com_puc_132300",132300,"Accounts Receivable from Directors","Cuentas Por Cobrar A Directores",,,0,"off_balance",
"co_com_puc_132305",132305,"Accounts Receivable from Directors","Cuentas Por Cobrar A Directores","group_1_3_cta_cob",,1,"asset_current","l10n_co_account.aat_1008_1316_N"
"co_com_puc_132395",132395,"Other Accounts Receivable from Directors","Otras Cuentas Por Cobrar A Directores","group_1_3_cta_cob",,1,"asset_current","l10n_co_account.aat_1008_1316_N"
"co_com_puc_132399",132399,"Impairment of Accounts Receivable from Directors","Deterioro Cuentas Por Cobrar A Directores","group_1_3_cta_cob",,1,"asset_current","l10n_co_account.aat_1008_1316_N"
"co_com_puc_132500",132500,"Accounts Receivable from Partners and Shareholders","Cuentas Por Cobrar A Socios Y Accionistas",,,0,"off_balance",
"co_com_puc_132505",132505,"To Partners","A Socios","group_1_3_cta_cob",,1,"asset_current","l10n_co_account.aat_1008_1316_N"
"co_com_puc_132510",132510,"To Shareholders","A Accionistas","group_1_3_cta_cob",,1,"asset_current","l10n_co_account.aat_1008_1316_N"
"co_com_puc_132595",132595,"Other Accounts Receivable from Partners and Shareholders","Otras Cuentas Por Cobrar A Socios Y Accionistas","group_1_3_cta_cob",,1,"asset_current","l10n_co_account.aat_1008_1316_N"
"co_com_puc_132599",132599,"Impairment of Accounts Receivable from Partners and Shareholders","Deterioro Cuentas Por Cobrar A Socios Y Accionistas","group_1_3_cta_cob",,1,"asset_current","l10n_co_account.aat_1008_1316_N"
"co_com_puc_132800",132800,"Contributions Receivable","Aportes Por Cobrar",,,0,"off_balance",
"co_com_puc_132805",132805,"Contributions Receivable","Aportes Por Cobrar","group_1_3_cta_cob",,1,"asset_current","l10n_co_account.aat_1008_1316_N"
"co_com_puc_132895",132895,"Other Contributions Receivable","Otros Aportes Por Cobrar","group_1_3_cta_cob",,1,"asset_current","l10n_co_account.aat_1008_1316_N"
"co_com_puc_132899",132899,"Impairment of Contributions Receivable","Deterioro Aportes Por Cobrar","group_1_3_cta_cob",,1,"asset_current","l10n_co_account.aat_1008_1316_N"
"co_com_puc_133000",133000,"Advances and progresses","Anticipos Y Avances",,,0,"off_balance",
"co_com_puc_133005",133005,"To Suppliers","A Proveedores","group_1_3_cta_cob",27885213327.01,1,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_133010",133010,"To Contractors","A Contratistas","group_1_3_cta_cob",,1,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_133015",133015,"To Workers","A Trabajadores","group_1_3_cta_cob",,1,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_133020",133020,"To Agents","A Agentes","group_1_3_cta_cob",,1,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_133025",133025,"To Dealers","A Concesionarios","group_1_3_cta_cob",,1,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_133030",133030,"Of Awards","De Adjudicaciones","group_1_3_cta_cob",,1,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_133095",133095,"Other Advances and Advances","Otros Anticipos Y Avances","group_1_3_cta_cob",15921751,1,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_133099",133099,"Impairment Advances and Advances","Deterioro Anticipos Y Avances","group_1_3_cta_cob",,1,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_133200",133200,"Joint Operating Accounts","Cuentas De Operación Conjunta",,,0,"off_balance",
"co_com_puc_133205",133205,"Joint Operating Accounts","Cuentas De Operación Conjunta","group_1_3_cta_cob",,1,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_133295",133295,"Other Joint Operating Accounts","Otras Cuentas De Operación Conjunta","group_1_3_cta_cob",,1,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_133500",133500,"Deposits","Depósitos",,,0,"off_balance",
"co_com_puc_133505",133505,"For Imports","Para Importaciones","group_1_3_cta_cob",,0,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_133510",133510,"For Services","Para Servicios","group_1_3_cta_cob",,0,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_133515",133515,"For Contracts","Para Contratos","group_1_3_cta_cob",,0,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_133520",133520,"For Responsibilities","Para Responsabilidades","group_1_3_cta_cob",,0,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_133525",133525,"For Executive Trials","Para Juicios Ejecutivos","group_1_3_cta_cob",,0,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_133530",133530,"For Acquisition of Shares"," Quotas or Social Rights","group_1_3_cta_cob",,0,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_133535",133535,"In warranty","En Garantáa","group_1_3_cta_cob",,0,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_133595",133595,"Other Deposits","Otros Depósitos","group_1_3_cta_cob",,0,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_133599",133599,"Impairment of Deposits","Deterioro Depósitos","group_1_3_cta_cob",,0,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_134000",134000,"Promises of Purchase and Sale","Promesas De Compra Venta",,,0,"off_balance",
"co_com_puc_134005",134005,"Real Estate","De Bienes Raáces","group_1_3_cta_cob",,0,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_134010",134010,"Machinery And Equipment","De Maquinaria Y Equipo","group_1_3_cta_cob",,0,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_134015",134015,"Fleet and Transportation Equipment","De Flota Y Equipo De Transporte","group_1_3_cta_cob",,0,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_134020",134020,"Fleet and Air Equipment","De Flota Y Equipo Aáreo","group_1_3_cta_cob",,0,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_134025",134025,"Fleet and Railway Equipment","De Flota Y Equipo Fárreo","group_1_3_cta_cob",,0,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_134030",134030,"Of Fleet And River And/Or Maritime Equipment","De Flota Y Equipo Fluvial Y/O Marátimo","group_1_3_cta_cob",,0,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_134035",134035,"Of Cattle","De Semovientes","group_1_3_cta_cob",,0,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_134095",134095,"Promises to Purchase and Sell Other Assets","Promesas De Compra Venta De Otros Bienes","group_1_3_cta_cob",,0,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_134099",134099,"Impairment of Purchase Promises and Sale of Other Assets","Deterioro Promesas De Compra Venta De Otros Bienes","group_1_3_cta_cob",,0,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_134500",134500,"Revenue Receivable","Ingresos Por Cobrar",,,0,"off_balance",
"co_com_puc_134505",134505,"Dividends And/Or Shares","Dividendos Y/O Participaciones","group_1_3_cta_cob",,1,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_134510",134510,"Interests","Intereses","group_1_3_cta_cob",4909952214.02,1,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_134515",134515,"commissions","Comisiones","group_1_3_cta_cob",,1,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_134520",134520,"Fee","Honorarios","group_1_3_cta_cob",,1,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_134525",134525,"Services","Servicios","group_1_3_cta_cob",,1,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_134530",134530,"Leases","Arrendamientos","group_1_3_cta_cob",,1,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_134535",134535,"Cert for Collection","Cert Por Cobrar","group_1_3_cta_cob",,1,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_134595",134595,"Other Income Receivable","Otros Ingresos Por Cobrar","group_1_3_cta_cob",,1,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_134599",134599,"Impairment of Income Receivable","Deterioro Ingresos Por Cobrar","group_1_3_cta_cob",,1,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_135000",135000,"Withholding on Contracts","Retención Sobre Contratos",,,0,"off_balance",
"co_com_puc_135005",135005,"Of construction","De Construcción","group_1_3_cta_cob",,0,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_135010",135010,"Service Delivery","De Prestación De Servicios","group_1_3_cta_cob",,0,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_135095",135095,"Other Withholding on Contracts","Otras Retención Sobre Contratos","group_1_3_cta_cob",,0,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_135099",135099,"Impairment Withholding on Contracts","Deterioro Retención Sobre Contratos","group_1_3_cta_cob",,0,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_135500",135500,"Advance Payment of Taxes and Contributions or Balances in Favor","Anticipo De Impuestos Y Contribuciones O Saldos A Favor",,,0,"off_balance",
"co_com_puc_135505",135505,"Advance payment of income and complementary taxes","Anticipo De Impuestos De Renta Y Complementarios","group_1_2_inv_cor",454505587.72,0,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_135510",135510,"Industry and Commerce Tax Advance","Anticipo De Impuestos De Industria Y Comercio","group_1_2_inv_cor",,0,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_135515",135515,"Withholding At Source","Retención En La Fuente","group_1_2_inv_cor",,0,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_135517",135517,"Sales Tax Withheld","Impuesto A Las Ventas Retenido","group_1_2_inv_cor",,0,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_135518",135518,"Withheld Industry and Commerce Tax","Impuesto De Industria Y Comercio Retenido","group_1_2_inv_cor",188188,0,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_135519",135519,"2014 Cree-2015 Rte Fte Trust","2014 Cree-2015 Rte Fte Fiducia","group_1_2_inv_cor",,0,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_135520",135520,"Leftovers in Private Tax Settlement","Sobrantes En Liquidación Privada De Impuestos","group_1_2_inv_cor",6442000,0,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_135525",135525,"Contributions","Contribuciones","group_1_2_inv_cor",,0,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_135530",135530,"Discountable Taxes","Impuestos Descontables","group_1_2_inv_cor",,0,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_135595",135595,"Other Advance Payments of Taxes and Contributions or Balances in Favor","Otros Anticipo De Impuestos Y Contribuciones O Saldos A Favor","group_1_2_inv_cor",,0,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_135599",135599,"Impairment of Advance Payment of Taxes and Contributions or Balances in Favor","Deterioro Anticipo De Impuestos Y Contribuciones O Saldos A Favor","group_1_2_inv_cor",,0,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_136000",136000,"Claims","Reclamaciones",,,0,"off_balance",
"co_com_puc_136005",136005,"To Insurance Companies","A Compaááas Aseguradoras","group_1_3_cta_cob",,0,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_136010",136010,"To Transporters","A Transportadores","group_1_3_cta_cob",,1,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_136015",136015,"By Air Tickets","Por Tiquátes Aáreos","group_1_3_cta_cob",,0,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_136095",136095,"Other Claims","Otras Reclamaciones","group_1_3_cta_cob",,0,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_136099",136099,"Impairment Claims","Deterioro Reclamaciones","group_1_3_cta_cob",,0,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_136500",136500,"Accounts receivable workers","Cuentas Por Cobrar A Trabajadores",,,0,"off_balance",
"co_com_puc_136505",136505,"living place","Vivienda","group_1_3_cta_cob",,1,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_136510",136510,"Vehicles","Veháculos","group_1_3_cta_cob",,1,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_136515",136515,"Education","Educación","group_1_3_cta_cob",,1,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_136520",136520,"Medical"," Dental and Similar","group_1_3_cta_cob",,1,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_136525",136525,"Domestic calamity","Calamidad Domástica","group_1_3_cta_cob",,1,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_136530",136530,"Responsibilities","Responsabilidades","group_1_3_cta_cob",,1,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_136595",136595,"Other Accounts Receivable from Workers","Otras Cuentas Por Cobrar A Trabajadores","group_1_3_cta_cob",,1,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_136599",136599,"Impairment of Accounts Receivable from Workers","Deterioro Cuentas Por Cobrar A Trabajadores","group_1_3_cta_cob",,1,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_137000",137000,"Loans to Individuals","Préstamos A Particulares",,,0,"off_balance",
"co_com_puc_137005",137005,"With Real Guarantee","Con Garantáa Real","group_1_3_cta_cob",18866527380.88,0,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_137010",137010,"With Personal Guarantee","Con Garantáa Personal","group_1_3_cta_cob",,0,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_137095",137095,"Other Loans to Individuals","Otros Préstamos A Particulares","group_1_3_cta_cob",,0,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_137099",137099,"Impairment of Loans to Individuals","Deterioro Préstamos A Particulares","group_1_3_cta_cob",,0,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_138000",138000,"Several debtors","Deudores Varios",,,0,"off_balance",
"co_com_puc_138005",138005,"Depositaries","Depositarios","group_1_3_cta_cob",,0,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_138010",138010,"Bag Commission Agents","Comisionistas De Bolsas","group_1_3_cta_cob",,0,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_138015",138015,"Investment fund","Fondo De Inversión","group_1_3_cta_cob",,0,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_138020",138020,"Third Party Accounts Receivable","Cuentas Por Cobrar De Terceros","group_1_3_cta_cob",,1,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_138025",138025,"Payments on behalf of third parties","Pagos Por Cuenta De Terceros","group_1_3_cta_cob",,1,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_138030",138030,"Social Investment Funds","Fondos De Inversión Social","group_1_3_cta_cob",,0,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_138095",138095,"Other Miscellaneous Debtors","Otros Deudores Varios","group_1_3_cta_cob",7294682246.1,1,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_138099",138099,"Impairment of Various Debtors","Deterioro Deudores Varios","group_1_3_cta_cob",,1,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_138500",138500,"Negotiated Portfolio Repurchase Rights","Derechos De Recompra De Cartera Negociada",,,0,"off_balance",
"co_com_puc_138505",138505,"Negotiated Portfolio Repurchase Rights","Derechos De Recompra De Cartera Negociada","group_1_3_cta_cob",,0,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_138595",138595,"Other Traded Portfolio Repurchase Rights","Otros Derechos De Recompra De Cartera Negociada","group_1_3_cta_cob",,0,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_138599",138599,"Impairment of Negotiated Portfolio Repurchase Rights","Deterioro Derechos De Recompra De Cartera Negociada","group_1_3_cta_cob",,0,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_139000",139000,"Difficult Debts","Deudas De Difácil Cobro",,,0,"off_balance",
"co_com_puc_139005",139005,"Difficult Debts","Deudas De Difácil Cobro","group_1_3_cta_cob",,0,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_139095",139095,"Other Difficult Debts","Otras Deudas De Difácil Cobro","group_1_3_cta_cob",,0,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_139099",139099,"Impairment of Difficult Collection Debts","Deterioro Deudas De Difácil Cobro","group_1_3_cta_cob",,0,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_139900",139900,"Provisions","Provisiones",,,0,"off_balance",
"co_com_puc_139905",139905,"Customers","Clientes","group_1_3_cta_cob",-3665317878.79,0,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_139910",139910,"Commercial Checking Accounts","Cuentas Corrientes Comerciales","group_1_3_cta_cob",,0,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_139915",139915,"Accounts Receivable from Headquarters","Cuentas Por Cobrar A Casa Matriz","group_1_3_cta_cob",,0,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_139920",139920,"Accounts Receivable from Economic Related Parties","Cuentas Por Cobrar A Vinculados Econámicos","group_1_3_cta_cob",,0,"asset_current","l10n_co_account.aat_1008_1317_N"
"co_com_puc_139925",139925,"Accounts Receivable from Partners and Shareholders","Cuentas Por Cobrar A Socios Y Accionistas","group_1_3_cta_cob",,0,"asset_current","l10n_co_account.aat_1008_1317_N"
