"id","code","name","reconcile","account_type","tag_ids/name","name@es",,
"co_puc_122810",122810,"Titles of the Credit Content Derived from the Underlying Securitization Process Other than the Mortgage Portfolio",1,"asset_cash","1012:1204:K","Titulos Del Contenido Crediticio Derivados De Proceso De Titularizacion Subyacentes Distintos De Cartera Hipotecaria",,
"co_puc_122811",122811,"Securities Issued, Guaranteed, Accepted Or Guaranteed By Institutions Supervised By The Financial Superintendency (Including Bonds Mandatory Or Optionally Convertible Into Shares",1,"asset_cash","1012:1204:K","Titulos Emitidos, Avalados, Aceptados O Garantizados Por Instituciones Vigiladas Por La Superintendencia Financiera ( Incluidos Los Bonos Obligatoria U Opcionalmente Convertibles En Acciones",,
"co_puc_122814",122814,"Securities Issued by Entities Not Supervised by the Financial Superintendency (Including Mandatory or Optionally Convertible Bonds into Shares)",1,"asset_cash","1012:1204:K","Titulos Emitidos Por Entidades No Vigiladas Por La Superintendencia Financiera (Incluidos Los Bonos Obligatoria U Opcionalmente Convertibles En Acciones)",,
"co_puc_122815",122815,"Securities Issued Endorsed Or Guaranteed By Foreign Governments",1,"asset_cash","1012:1204:K","Titulos Emitidos Avalados O Garantizados Por Gobiernos Extranjeros",,
"co_puc_122816",122816,"Securities Issued Endorsed Or Guaranteed By Foreign Central Banks",1,"asset_cash","1012:1204:K","Titulos Emitidos Avalados O Garantizados Por Bancos Centrales Extranjeros",,
"co_puc_122817",122817,"Titles Issued Endorsed Or Guaranteed Or Accepted By Foreign Banks",1,"asset_cash","1012:1204:K","Titulos Emitidos Avalados O Garantizados O Aceptados Por Bancos Del Exterior",,
"co_puc_122818",122818,"Titles Issued Endorsed or Guaranteed by Multilateral Credit Organizations",1,"asset_cash","1012:1204:K","Titulos Emitidos Avalados O Garantizados Por Organismos Multilaterales De Credito",,
"co_puc_122842",122842,"Titles Issued by Residents Abroad",1,"asset_cash","1012:1204:K","Titulos Emitidos Por Residentes En El Exterior",,
"co_puc_122895",122895,"Other Investments Accounted for at Amortized Cost (Cr)",1,"asset_cash","1012:1204:K","Otros Inversiones Contabilizadas A Costo Amortizado (Cr)",,
"co_puc_122899",122899,"Impairment of Investments Accounted for at Amortized Cost (Cr)",1,"asset_cash","1012:1204:K","Deterioro Inversiones Contabilizadas A Costo Amortizado (Cr)",,
"co_puc_123000",123000,"Investments Accounted for at Fair Value with Changes in Result",0,"off_balance",,"Inversiones Contabilizadas A Valor Razonable Con Cambios En El Resultado",,
"co_puc_123001",123001,"Shares With High Stock Market Liquidity",1,"asset_cash","1012:1204:K","Acciones Con Alta Liquidez Bursatil",,
"co_puc_123002",123002,"Shares With Average Stock Market Liquidity",1,"asset_cash","1012:1204:K","Acciones Con Media Liquidez Bursatil",,
"co_puc_123005",123005,"Participations in Ordinary Common Funds",1,"asset_cash","1012:1204:K","Participaciones En Fondos Comunes Ordinarios",,
"co_puc_123006",123006,"Participations in Special Common Funds",1,"asset_cash","1012:1204:K","Participaciones En Fondos Comunes Especiales",,
"co_puc_123007",123007,"Shares In Securities Fund",1,"asset_cash","1012:1204:K","Participaciones En Fondo De Valores",,
"co_puc_123008",123008,"Participatory Titles Derived in Securitization Processes",1,"asset_cash","1012:1204:K","Titulos Participativos Derivados En Procesos De Titularizacion",,
"co_puc_123009",123009,"Mixed Titles Derived from Securitization Processes",1,"asset_cash","1012:1204:K","Titulos Mixtos Derivados De Procesos De Titularizacion",,
"co_puc_123010",123010,"Participations in International Investment Mutual Funds That Invest Exclusively in Fixed Income Securities",1,"asset_cash","1012:1204:K","Participaciones En Fondos Mutuos De Inversion Internacionales Que Inviertan Exclusivamente En Titulos De Renta Fija",,
"co_puc_123011",123011,"Shares in Index Funds",1,"asset_cash","1012:1204:K","Participaciones En Fondos Indice",,
"co_puc_123012",123012,"Participation in International Investment Mutual Funds That Invest Exclusively in Variable Income",1,"asset_cash","1012:1204:K","Participacion En Fondos Mutuos De Inversion Internacionales Que Inviertan Exclusivamente En Renta Variable",,
"co_puc_123013",123013,"Participation in investment funds",1,"asset_cash","1012:1204:K","Participacion En Fondos De Inversion",,
"co_puc_123014",123014,"Participation in Pension and Severance Funds",1,"asset_cash","1012:1204:K","Participacion En Fondos De Pensiones Y Cesantias",,
"co_puc_123095",123095,"Other Investments Accounted for at Fair Value with Changes in Result (Cr)",1,"asset_cash","1012:1204:K","Otros Inversiones Contabilizadas A Valor Razonable Con Cambios En El Resultado (Cr)",,
"co_puc_123099",123099,"Impairment of Investments Accounted for at Fair Value with Changes in Result (Cr)",1,"asset_cash","1012:1204:K","Deterioro Inversiones Contabilizadas A Valor Razonable Con Cambios En El Resultado (Cr)",,
"co_puc_123100",123100,"Shares With High Stock Market Liquidity",0,"off_balance",,"Acciones Con Alta Liquidez Bursatil",,
"co_puc_123200",123200,"Investments Accounted for at Fair Value with Changes in Origin",0,"off_balance",,"Inversiones Contabilizadas A Valor Razonable Con Cambios En El Origen",,
"co_puc_123201",123201,"Shares With High Stock Market Liquidity",1,"asset_cash","1012:1204:K","Acciones Con Alta Liquidez Bursatil",,
"co_puc_123202",123202,"Shares With Average Stock Market Liquidity",1,"asset_cash","1012:1204:K","Acciones Con Media Liquidez Bursatil",,
"co_puc_123204",123204,"Shares With Low And Minimum Stock Market Liquidity Or Without Stock Market Listing",1,"asset_cash","1012:1204:K","Acciones Con Baja Y Minima Liquidez Bursatil O Sin Cotizacion En Bolsa",,
"co_puc_123295",123295,"Other Investments Accounted for at Fair Value",1,"asset_cash","1012:1204:K","Otras Inversiones Contabilizadas Al Valor Razonable",,
"co_puc_123299",123299,"Impairment of Investments Accounted for at Fair Value with Changes in Origin (Cr)",1,"asset_cash","1012:1204:K","Deterioro Inversiones Contabilizadas A Valor Razonable Con Cambios En El Origen (Cr)",,
"co_puc_123300",123300,"Shares With Low And Minimum Stock Market Liquidity Or Without Stock Market Listing",0,"off_balance",,"Acciones Con Baja Y Minima Liquidez Bursatil O Sin Cotizacion En Bolsa",,
"co_puc_123400",123400,"Investments at Market Value with Changes in Equity (Origin)",0,"off_balance",,"Inversiones A Valor De Mercado Con Cambios En El Patrimonio (Origen)",,
"co_puc_123405",123405,"Investments at Market Value with Changes in Equity (Origin)",1,"asset_cash","1012:1204:K","Inversiones A Valor De Mercado Con Cambios En El Patrimonio (Origen)",,
"co_puc_123495",123495,"Other Investments at Market Value with Changes in Equity (Origin)",1,"asset_cash","1012:1204:K","Otros Inversiones A Valor De Mercado Con Cambios En El Patrimonio (Origen)",,
"co_puc_123499",123499,"Impairment of Investments at Market Value with Changes in Equity (Origin)",1,"asset_cash","1012:1204:K","Deterioro Inversiones A Valor De Mercado Con Cambios En El Patrimonio (Origen)",,
"co_puc_123500",123500,"Participations in Ordinary Common Funds",0,"off_balance",,"Participaciones En Fondos Comunes Ordinarios",,
"co_puc_123600",123600,"Derivative Instruments for Speculation Purposes Measured at Fair Value",0,"off_balance",,"Instrumentos Derivados Con Fines De Especulacion Medidos A Valor Razonable",,
"co_puc_123601",123601,"Rights in Forward Contracts",1,"asset_cash","1012:1204:K","Derechos En Contratos Forward",,
"co_puc_123602",123602,"Obligations in Forward Contracts (Cr)",1,"asset_cash","1012:1204:K","Obligaciones En Contratos Forward (Cr)",,
"co_puc_123603",123603,"Rights in Future Contracts",1,"asset_cash","1012:1204:K","Derechos En Contratos Futuros",,
"co_puc_123604",123604,"Obligations in Future Contracts (Cr)",1,"asset_cash","1012:1204:K","Obligaciones En Contratos Futuros (Cr)",,
"co_puc_123605",123605,"Rights in Swaps Contracts",1,"asset_cash","1012:1204:K","Derechos En Contratos Swaps",,
"co_puc_123606",123606,"Obligations in Swaps Contracts (Cr)",1,"asset_cash","1012:1204:K","Obligaciones En Contratos Swaps (Cr)",,
"co_puc_123607",123607,"Rights in Other Derivatives",1,"asset_cash","1012:1204:K","Derechos En Otros Derivados",,
"co_puc_123608",123608,"Obligations in Other Derivatives (Cr)",1,"asset_cash","1012:1204:K","Obligaciones En Otros Derivados (Cr)",,
"co_puc_123609",123609,"Premium Paid On Options",1,"asset_cash","1012:1204:K","Prima Pagada En Opciones",,
"co_puc_123610",123610,"Gain in Valuation of Purchased Options",1,"asset_cash","1012:1204:K","Ganancia En Valoracion De Opciones Compradas",,
"co_puc_123695",123695,"Other Derivative Instruments for Speculation Purposes Measured at Fair Value",1,"asset_cash","1012:1204:K","Otros Instrumentos Derivados Con Fines De Especulacion Medidos A Valor Razonable",,
"co_puc_123699",123699,"Impairment of Derivative Instruments for Speculation Purposes Measured at Fair Value",1,"asset_cash","1012:1204:K","Deterioro Instrumentos Derivados Con Fines De Especulacion Medidos A Valor Razonable",,
"co_puc_123700",123700,"Shares In Securities Fund",0,"off_balance",,"Participaciones En Fondo De Valores",,
"co_puc_123800",123800,"Derivative Instruments for Hedging Purposes of Market Value (Fair Value) with Changes in Origin",0,"off_balance",,"Instrumentos Derivados Con Fines De Cobertura De Valor De Mercado (Valor Razonable) Con Cambios En El Origen",,
"co_puc_123801",123801,"Rights in Forward Contracts",1,"asset_cash","1012:1204:K","Derechos En Contratos Forward",,
"co_puc_123802",123802,"Obligations in Forward Contracts (Cr)",1,"asset_cash","1012:1204:K","Obligaciones En Contratos Forward (Cr)",,
"co_puc_123803",123803,"Rights in Future Contracts",1,"asset_cash","1012:1204:K","Derechos En Contratos Futuros",,
"co_puc_123804",123804,"Obligations in Future Contracts (Cr)",1,"asset_cash","1012:1204:K","Obligaciones En Contratos Futuros (Cr)",,
"co_puc_123805",123805,"Rights in Swaps Contracts",1,"asset_cash","1012:1204:K","Derechos En Contratos Swaps",,
"co_puc_123806",123806,"Obligations in Swaps Contracts (Cr)",1,"asset_cash","1012:1204:K","Obligaciones En Contratos Swaps (Cr)",,
"co_puc_123807",123807,"Rights in Other Derivatives",1,"asset_cash","1012:1204:K","Derechos En Otros Derivados",,
"co_puc_123808",123808,"Obligations in Other Derivatives (Cr)",1,"asset_cash","1012:1204:K","Obligaciones En Otros Derivados (Cr)",,
"co_puc_123809",123809,"Premium Paid On Options",1,"asset_cash","1012:1204:K","Prima Pagada En Opciones",,
"co_puc_123810",123810,"Gain in Valuation of Purchased Options",1,"asset_cash","1012:1204:K","Ganancia En Valoracion De Opciones Compradas",,
"co_puc_123895",123895,"Other Derivative Instruments for Hedging Purposes of Market Value (Fair Value) with Changes in Origin",1,"asset_cash","1012:1204:K","Otros Instrumentos Derivados Con Fines De Cobertura De Valor De Mercado (Valor Razonable) Con Cambios En El Origen",,
"co_puc_123899",123899,"Impairment of Derivative Instruments for Hedging Purposes of Market Value (Fair Value) with Changes in Origin",1,"asset_cash","1012:1204:K","Deterioro Instrumentos Derivados Con Fines De Cobertura De Valor De Mercado (Valor Razonable) Con Cambios En El Origen",,
"co_puc_123900",123900,"Mixed Titles Derived from Securitization Processes",0,"off_balance",,"Titulos Mixtos Derivados De Procesos De Titularizacion",,
"co_puc_124000",124000,"Derivative Instruments for Hedging Purposes of Cash Flows Measured at Amortized Cost",0,"off_balance",,"Instrumentos Derivados Con Fines De Cobertura De Flujos De Efectivo Medidos A Costo Amortizado",,
"co_puc_124001",124001,"Rights in Forward Contracts",1,"asset_cash","1012:1204:K","Derechos En Contratos Forward",,
"co_puc_124002",124002,"Obligations in Forward Contracts (Cr)",1,"asset_cash","1012:1204:K","Obligaciones En Contratos Forward (Cr)",,
"co_puc_124003",124003,"Rights in Future Contracts",1,"asset_cash","1012:1204:K","Derechos En Contratos Futuros",,
"co_puc_124004",124004,"Obligations in Future Contracts (Cr)",1,"asset_cash","1012:1204:K","Obligaciones En Contratos Futuros (Cr)",,
"co_puc_124005",124005,"Rights in Swaps Contracts",1,"asset_cash","1012:1204:K","Derechos En Contratos Swaps",,
"co_puc_124006",124006,"Obligations in Swaps Contracts (Cr)",1,"asset_cash","1012:1204:K","Obligaciones En Contratos Swaps (Cr)",,
"co_puc_124007",124007,"Rights in Other Derivatives",1,"asset_cash","1012:1204:K","Derechos En Otros Derivados",,
"co_puc_124008",124008,"Obligations in Other Derivatives (Cr)",1,"asset_cash","1012:1204:K","Obligaciones En Otros Derivados (Cr)",,
"co_puc_124009",124009,"Premium Paid On Options",1,"asset_cash","1012:1204:K","Prima Pagada En Opciones",,
"co_puc_124010",124010,"Gain in Valuation of Purchased Options",1,"asset_cash","1012:1204:K","Ganancia En Valoracion De Opciones Compradas",,
"co_puc_124095",124095,"Other Derivative Instruments for Hedging Purposes of Cash Flows Measured at Amortized Cost",1,"asset_cash","1012:1204:K","Otros Instrumentos Derivados Con Fines De Cobertura De Flujos De Efectivo Medidos A Costo Amortizado",,
"co_puc_124099",124099,"Impairment of Derivative Instruments for Hedging Purposes of Cash Flows Measured at Amortized Cost",1,"asset_cash","1012:1204:K","Deterioro Instrumentos Derivados Con Fines De Cobertura De Flujos De Efectivo Medidos A Costo Amortizado",,
"co_puc_124100",124100,"Rights in Forward Contracts",0,"off_balance",,"Derechos En Contratos Forward",,
"co_puc_124200",124200,"Obligations in Forward Contracts (Cr)",0,"off_balance",,"Obligaciones En Contratos Forward (Cr)",,
"co_puc_124300",124300,"Rights in Future Contracts",0,"off_balance",,"Derechos En Contratos Futuros",,
"co_puc_124400",124400,"Obligations in Future Contracts (Cr)",0,"off_balance",,"Obligaciones En Contratos Futuros (Cr)",,
"co_puc_124500",124500,"Rights in Swaps Contracts",0,"off_balance",,"Derechos En Contratos Swaps",,
"co_puc_124600",124600,"Obligations in Swaps Contracts (Cr)",0,"off_balance",,"Obligaciones En Contratos Swaps (Cr)",,
"co_puc_124700",124700,"Rights in Other Derivatives",0,"off_balance",,"Derechos En Otros Derivados",,
"co_puc_124800",124800,"Obligations in Other Derivatives (Cr)",0,"off_balance",,"Obligaciones En Otros Derivados (Cr)",,
"co_puc_124900",124900,"Premium Paid On Options",0,"off_balance",,"Prima Pagada En Opciones",,
"co_puc_130000",130000,"Inventories",0,"off_balance",,"Inventarios",,
"co_puc_130500",130500,"Goods Not Transformed By The Entity - To Market",0,"off_balance",,"Bienes No Transformados Por La Entidad - Para Comercializar",,
"co_puc_130510",130510,"Inventory in Transit",1,"asset_current",,"Inventario En Transito",,
"co_puc_130515",130515,"Consignment inventory",1,"asset_current",,"Inventario En Consignacion",,
"co_puc_130520",130520,"Goods",1,"asset_current",,"Mercancias",,
"co_puc_130525",130525,"Containers and Packaging",1,"asset_current",,"Envases Y Empaques",,
"co_puc_130530",130530,"Real Estate For Sale",1,"asset_current",,"Bienes Raices Para La Venta",,
"co_puc_130535",130535,"Mausoleums",1,"asset_current",,"Mausoleos",,
"co_puc_130540",130540,"Inventories Arising from Extraction Activities",1,"asset_current",,"Inventarios Que Surgen De Actividades De Extraccion",,
"co_puc_130595",130595,"Other Goods Not Transformed by the Entity - To Market",1,"asset_current",,"Otros Bienes No Transformados Por La Entidad - Para Comercializar",,
"co_puc_130599",130599,"Impairment And/Or Discounts In Goods Not Transformed By The Entity (Cr)",1,"asset_current",,"Deterioro Y/O Rebajas En Bienes No Transformados Por La Entidad (Cr)",,
"co_puc_131000",131000,"Goods Transformed by the Entity and Products Resulting from the Processing After Harvesting or Collection",0,"off_balance",,"Bienes Transformados Por La Entidad Y Productos Resultantes Del Procesamiento Tras La Cosecha O Recoleccion",,
"co_puc_131005",131005,"Raw Materials",1,"asset_current",,"Materias Primas",,
"co_puc_131010",131010,"Products in process",1,"asset_current",,"Productos En Proceso",,
"co_puc_131015",131015,"Finished products",1,"asset_current",,"Productos Terminados",,
"co_puc_131020",131020,"Agricultural products",1,"asset_current",,"Productos Agricolas",,
