id,name,account_id,display_name, - ,reconcile,user_type_id:id,chart_template_id:id,tag_ids:id
,,131695,Otras Inversiones En Asociadas Y Participaciones En Negocios Conjuntos,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
l10n_co_budgetary_position.niif_fin_1318,1318 - Inversiones Patrimoniales En Entidades En Liquidación,1318,Inversiones Patrimoniales En Entidades En Liquidación,,0,account.data_account_off_sheet,chart_template_niif_financiero,
,,131805,Inversiones Patrimoniales En Entidades En Liquidación,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,131895,Otras Inversiones Patrimoniales En Entidades En Liquidación,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
l10n_co_budgetary_position.niif_fin_1319,1319 - Inversiones En Títulos Sobre Productos Y En Productos Agropecuarios Y Agroindustriales - Mercado Secundario ,1319,Inversiones En Títulos Sobre Productos Y En Productos Agropecuarios Y Agroindustriales - Mercado Secundario ,,0,account.data_account_off_sheet,chart_template_niif_financiero,
,,131905,Inversiones En Títulos Sobre Productos Y En Productos Agropecuarios Y Agroindustriales  - Mercado Secundario ,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,131995,Otras Inversiones En Títulos Sobre Productos Y En Productos Agropecuarios Y Agroindustriales  - Mercado Secundario ,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
l10n_co_budgetary_position.niif_fin_1320,1320 - Inversiones En Operaciones Conjuntas,1320,Inversiones En Operaciones Conjuntas,,0,account.data_account_off_sheet,chart_template_niif_financiero,
,,132005,Inversiones En Operaciones Conjuntas,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,132095,Otras Inversiones En Operaciones Conjuntas,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
l10n_co_budgetary_position.niif_fin_1350,1350 - Operaciones Carrusel,1350,Operaciones Carrusel,,0,account.data_account_off_sheet,chart_template_niif_financiero,
,,135005,Derechos En Compromisos De Compra,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135010,Derechos En Compromisos De Venta,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135015,Obligaciones En Compromisos De Compra,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135020,Obligaciones En Compromisos De Venta,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135095,Otras Operaciones Carrusel,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
l10n_co_budgetary_position.niif_fin_1351,1351 - Operaciones De Contado,1351,Operaciones De Contado,,0,account.data_account_off_sheet,chart_template_niif_financiero,
,,135105,Derechos De Compra Sobre Divisas,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135110,Derechos De Venta Sobre Divisas,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135115,Derechos De Compra Sobre Títulos,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135120,Derechos De Venta Sobre Títulos,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135125,Derechos – Otros,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135130,Obligaciones De Compra Sobre Divisas,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135135,Obligaciones De Venta Sobre Divisas,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135140,Obligaciones De Compra Sobre Títulos,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135145,Obligaciones De Venta Sobre Títulos,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135195,Obligaciones – Otros,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
l10n_co_budgetary_position.niif_fin_1352,1352 - Contratos Forward - De Negociación,1352,Contratos Forward - De Negociación,,0,account.data_account_off_sheet,chart_template_niif_financiero,
,,135205,De Monedas (Peso/Dólar),group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135210,De Monedas (Diferentes Peso/Dólar),group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135215,De Tasas De Interés,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135220,De Títulos,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135295,Otros Contratos Forward - De Negociación,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
l10n_co_budgetary_position.niif_fin_1353,1353 - Contratos De Futuros - De Negociación,1353,Contratos De Futuros - De Negociación,,0,account.data_account_off_sheet,chart_template_niif_financiero,
,,135305,De Monedas,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135310,De Tasas De Interés,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135315,De Títulos,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135320,De Índices,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135395,Otros Contratos De Futuros – De Negociación,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
l10n_co_budgetary_position.niif_fin_1354,1354 - Swaps - De Negociación,1354,Swaps - De Negociación,,0,account.data_account_off_sheet,chart_template_niif_financiero,
,,135405,De Monedas,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135410,De Tasas De Interés,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135495,Otros Swaps – De Negociación,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
l10n_co_budgetary_position.niif_fin_1355,1355 - Opciones De Negociación,1355,Opciones De Negociación,,0,account.data_account_off_sheet,chart_template_niif_financiero,
,,135505,Compra Calls De Monedas,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135510,Compra Calls De Tasas De Interés,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135515,Compra Calls De Títulos,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135520,Compra Calls De Índices,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135525,Compra Calls – Otras,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135530,Compra Puts De Monedas,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135535,Compra Puts De Tasas De Interés,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135540,Compra Puts De Títulos,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135545,Compra Puts De Índices,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135550,Compra Puts – Otras,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135595,Otras Opciones De Negociación Compra Opciones – Otras,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
l10n_co_budgetary_position.niif_fin_1356,1356 - Contratos Forward - De Cobertura,1356,Contratos Forward - De Cobertura,,0,account.data_account_off_sheet,chart_template_niif_financiero,
,,135605,De Monedas (Peso/Dólar),group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135610,De Monedas (Diferentes Peso/Dólar),group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135615,De Tasas De Interés,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135620,De Títulos,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135695,Otros Contratos Forward - De Cobertura,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
l10n_co_budgetary_position.niif_fin_1357,1357 - Contratos De Futuros - De Cobertura,1357,Contratos De Futuros - De Cobertura,,0,account.data_account_off_sheet,chart_template_niif_financiero,
,,135705,De Monedas,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135710,De Interés,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135715,De Títulos,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135720,De Índices,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135795,Otros Contratos De Futuros – De Cobertura,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
l10n_co_budgetary_position.niif_fin_1358,1358 - Swaps - De Cobertura,1358,Swaps - De Cobertura,,0,account.data_account_off_sheet,chart_template_niif_financiero,
,,135805,De Monedas,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135810,De Tasas De Interés,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135895,Otros Swaps – De Cobertura,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
l10n_co_budgetary_position.niif_fin_1359,1359 - Opciones De Cobertura,1359,Opciones De Cobertura,,0,account.data_account_off_sheet,chart_template_niif_financiero,
,,135905,Compra Calls De Monedas,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135910,Compra Calls De Tasas De Interés,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135915,Compra Calls De Títulos,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135920,Compra Calls De Índices,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135925,Compra Calls – Otras,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135930,Compra Puts De Monedas,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135935,Compra Puts De Tasas De Interés,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135940,Compra Puts De Títulos,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135945,Compra Puts De Índices,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135950,Compra Puts – Otras,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,135995,Opciones De Cobertura Compra Opciones – Otras,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
l10n_co_budgetary_position.niif_fin_1360,1360 - Iinversiones Derechos Fiduciarios,1360,Iinversiones Derechos Fiduciarios,,0,account.data_account_off_sheet,chart_template_niif_financiero,
,,136005,Inversiones Derechos Fiduciarios,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,136095,Otras Inversiones Derechos Fiduciarios,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
l10n_co_budgetary_position.niif_fin_1380,1380 - Otras Inversiones De Las Reservas Internacionales,1380,Otras Inversiones De Las Reservas Internacionales,,0,account.data_account_off_sheet,chart_template_niif_financiero,
,,138005,Portafolio  En Administración,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,138010,Otras,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,138095,Otras Inversiones De Las Reservas Internacionales,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
l10n_co_budgetary_position.niif_fin_1381,1381 - Mecanismos Especiales De Pagos Internacionales,1381,Mecanismos Especiales De Pagos Internacionales,,0,account.data_account_off_sheet,chart_template_niif_financiero,
,,138105,Derechos Especiales De Giro,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,138110,Pesos Andinos,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,138115,Convenios Internacionales,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,138120,Compensaciones Pendientes De Pago - Vencidas,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,138195,Otros Mecanismos Especiales De Pagos Internacionales,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
l10n_co_budgetary_position.niif_fin_1382,1382 - Aportes En Organismos Y Entidades Internacionales,1382,Aportes En Organismos Y Entidades Internacionales,,0,account.data_account_off_sheet,chart_template_niif_financiero,
,,138205,Fondo Monetario Internacional,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
,,138210,Fondo Latinoamericano De Reservas,group_fin_1_2_inv_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,aat_1012_1204_K
