id,code,name,name@esp,group_id:id,reconcile,account_type,chart_template_id:id,tag_ids:id
niif_fin_131510,131510,Foreign Subsidiaries and Affiliates,Subsidiarias Y Filiales Extranjeras,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_131515,131515,Mandatory Investments in Equity Instruments,Inversiones Obligatorias  En Instrumentos De Patrimonio,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_131595,131595,Other Investments in Subsidiaries and Affiliates,Otras Inversiones En Subsidiarias Y Filiales,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_1316,1316,Investments in Associates and Participations in Joint Businesses,Inversiones En Asociadas Y Participaciones En Negocios Conjuntos,,0,off_balance,chart_template_niif_financiero,
niif_fin_131605,131605,National Associates,Asociadas Nacionales,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_131610,131610,Foreign Associates,Asociadas Extranjeras,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_131615,131615,National Joint Ventures,Negocios Conjuntos Nacionales,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_131620,131620,Foreign Joint Ventures,Negocios Conjuntos Extranjeros,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_131695,131695,Other Investments in Associates and Participations in Joint Businesses,Otras Inversiones En Asociadas Y Participaciones En Negocios Conjuntos,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_1318,1318,Equity Investments in Entities in Liquidation,Inversiones Patrimoniales En Entidades En Liquidación,,0,off_balance,chart_template_niif_financiero,
niif_fin_131805,131805,Equity Investments in Entities in Liquidation,Inversiones Patrimoniales En Entidades En Liquidación,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_131895,131895,Other Equity Investments in Entities in Liquidation,Otras Inversiones Patrimoniales En Entidades En Liquidación,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_1319,1319,Investments in Securities on Products and in Agricultural and Agroindustrial Products - Secondary Market,Inversiones En Títulos Sobre Productos Y En Productos Agropecuarios Y Agroindustriales - Mercado Secundario ,,0,off_balance,chart_template_niif_financiero,
niif_fin_131905,131905,Investments in Securities on Products and in Agricultural and Agroindustrial Products - Secondary Market,Inversiones En Títulos Sobre Productos Y En Productos Agropecuarios Y Agroindustriales  - Mercado Secundario ,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_131995,131995,Other Investments in Securities on Products and in Agricultural and Agroindustrial Products - Secondary Market,Otras Inversiones En Títulos Sobre Productos Y En Productos Agropecuarios Y Agroindustriales  - Mercado Secundario ,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_1320,1320,Investments in joint operations,Inversiones En Operaciones Conjuntas,,0,off_balance,chart_template_niif_financiero,
niif_fin_132005,132005,Investments in joint operations,Inversiones En Operaciones Conjuntas,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_132095,132095,Other Investments in Joint Operations,Otras Inversiones En Operaciones Conjuntas,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_1350,1350,Carousel Operations,Operaciones Carrusel,,0,off_balance,chart_template_niif_financiero,
niif_fin_135005,135005,Rights in Purchase Commitments,Derechos En Compromisos De Compra,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_135010,135010,Rights in Sales Commitments,Derechos En Compromisos De Venta,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_135015,135015,Obligations in Purchase Commitments,Obligaciones En Compromisos De Compra,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_135020,135020,Obligations in Sales Commitments,Obligaciones En Compromisos De Venta,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_135095,135095,Other Carousel Operations,Otras Operaciones Carrusel,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_1351,1351,Cash Operations,Operaciones De Contado,,0,off_balance,chart_template_niif_financiero,
niif_fin_135105,135105,Currency Purchase Rights,Derechos De Compra Sobre Divisas,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_135110,135110,Currency Sales Rights,Derechos De Venta Sobre Divisas,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_135115,135115,Purchase Rights on Securities,Derechos De Compra Sobre Títulos,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_135120,135120,Sales Rights on Securities,Derechos De Venta Sobre Títulos,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_135125,135125,Rights – Others,Derechos – Otros,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_135130,135130,Currency Purchase Obligations,Obligaciones De Compra Sobre Divisas,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_135135,135135,Foreign Exchange Sales Obligations,Obligaciones De Venta Sobre Divisas,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_135140,135140,Purchase Obligations on Securities,Obligaciones De Compra Sobre Títulos,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_135145,135145,Sales Obligations on Securities,Obligaciones De Venta Sobre Títulos,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_135195,135195,Obligations – Others,Obligaciones – Otros,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_1352,1352,Forward Contracts - Negotiation,Contratos Forward - De Negociación,,0,off_balance,chart_template_niif_financiero,
niif_fin_135205,135205,Of Coins (Peso/Dollar),De Monedas (Peso/Dólar),group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_135210,135210,Of Coins (Different Peso/Dollar),De Monedas (Diferentes Peso/Dólar),group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_135215,135215,Interest Rates,De Tasas De Interés,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_135220,135220,Titles,De Títulos,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_135295,135295,Other Forward Contracts - Negotiation,Otros Contratos Forward - De Negociación,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_1353,1353,Futures Contracts - Trading,Contratos De Futuros - De Negociación,,0,off_balance,chart_template_niif_financiero,
niif_fin_135305,135305,Of Coins,De Monedas,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_135310,135310,Interest Rates,De Tasas De Interés,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_135315,135315,Titles,De Títulos,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_135320,135320,Of Indices,De Índices,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_135395,135395,Other Futures Contracts – Trading,Otros Contratos De Futuros – De Negociación,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_1354,1354,Swaps - Negotiation,Swaps - De Negociación,,0,off_balance,chart_template_niif_financiero,
niif_fin_135405,135405,Of Coins,De Monedas,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_135410,135410,Interest Rates,De Tasas De Interés,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_135495,135495,Other Swaps – Negotiation,Otros Swaps – De Negociación,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_1355,1355,Trading Options,Opciones De Negociación,,0,off_balance,chart_template_niif_financiero,
niif_fin_135505,135505,Buy Coin Calls,Compra Calls De Monedas,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_135510,135510,Buy Interest Rate Calls,Compra Calls De Tasas De Interés,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_135515,135515,Buy Title Calls,Compra Calls De Títulos,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_135520,135520,Buy Index Calls,Compra Calls De Índices,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_135525,135525,Buy Calls – Others,Compra Calls – Otras,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_135530,135530,Buy Coin Puts,Compra Puts De Monedas,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_135535,135535,Buy Interest Rate Puts,Compra Puts De Tasas De Interés,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_135540,135540,Buy Stock Puts,Compra Puts De Títulos,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_135545,135545,Buy Index Puts,Compra Puts De Índices,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_135550,135550,Buy Puts – Others,Compra Puts – Otras,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_135595,135595,Other Trading Options Buy Options – Others,Otras Opciones De Negociación Compra Opciones – Otras,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_1356,1356,Forward Contracts - Hedging,Contratos Forward - De Cobertura,,0,off_balance,chart_template_niif_financiero,
niif_fin_135605,135605,Of Coins (Peso/Dollar),De Monedas (Peso/Dólar),group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_135610,135610,Of Coins (Different Peso/Dollar),De Monedas (Diferentes Peso/Dólar),group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_135615,135615,Interest Rates,De Tasas De Interés,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_135620,135620,Titles,De Títulos,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_135695,135695,Other Forward Contracts - Hedging,Otros Contratos Forward - De Cobertura,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_1357,1357,Futures Contracts - Hedging,Contratos De Futuros - De Cobertura,,0,off_balance,chart_template_niif_financiero,
niif_fin_135705,135705,Of Coins,De Monedas,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_135710,135710,Of interest,De Interés,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_135715,135715,Titles,De Títulos,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_135720,135720,Of Indices,De Índices,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_135795,135795,Other Futures Contracts – Hedging,Otros Contratos De Futuros – De Cobertura,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_1358,1358,Swaps - Hedging,Swaps - De Cobertura,,0,off_balance,chart_template_niif_financiero,
niif_fin_135805,135805,Of Coins,De Monedas,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_135810,135810,Interest Rates,De Tasas De Interés,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_135895,135895,Other Swaps – Hedging,Otros Swaps – De Cobertura,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_1359,1359,Coverage Options,Opciones De Cobertura,,0,off_balance,chart_template_niif_financiero,
niif_fin_135905,135905,Buy Coin Calls,Compra Calls De Monedas,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_135910,135910,Buy Interest Rate Calls,Compra Calls De Tasas De Interés,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_135915,135915,Buy Title Calls,Compra Calls De Títulos,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_135920,135920,Buy Index Calls,Compra Calls De Índices,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_135925,135925,Buy Calls – Others,Compra Calls – Otras,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_135930,135930,Buy Coin Puts,Compra Puts De Monedas,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_135935,135935,Buy Interest Rate Puts,Compra Puts De Tasas De Interés,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_135940,135940,Buy Stock Puts,Compra Puts De Títulos,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_135945,135945,Buy Index Puts,Compra Puts De Índices,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_135950,135950,Buy Puts – Others,Compra Puts – Otras,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_135995,135995,Coverage Options Purchase Options – Others,Opciones De Cobertura Compra Opciones – Otras,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_1360,1360,Investments Fiduciary Rights,Iinversiones Derechos Fiduciarios,,0,off_balance,chart_template_niif_financiero,
niif_fin_136005,136005,Investments Fiduciary Rights,Inversiones Derechos Fiduciarios,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_136095,136095,Other Investments Fiduciary Rights,Otras Inversiones Derechos Fiduciarios,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_1380,1380,Other Investments of International Reserves,Otras Inversiones De Las Reservas Internacionales,,0,off_balance,chart_template_niif_financiero,
niif_fin_138005,138005,Portfolio in Administration,Portafolio  En Administración,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_138010,138010,Others,Otras,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_138095,138095,Other Investments of International Reserves,Otras Inversiones De Las Reservas Internacionales,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_1381,1381,Special International Payment Mechanisms,Mecanismos Especiales De Pagos Internacionales,,0,off_balance,chart_template_niif_financiero,
niif_fin_138105,138105,Special drawing rights,Derechos Especiales De Giro,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
niif_fin_138110,138110,Andean Pesos,Pesos Andinos,group_fin_1_2_inv_cor,0,asset_current,chart_template_niif_financiero,aat_1012_1204_K
