"id","code","name","reconcile","account_type","name@es","group_id:id","tag:ids:id"
"co_puc_122404","122404","Investments Accounted for by the Equity Method (Participants with Joint Control)",1,"asset_cash","Inversiones Contabilizadas Por El Metodo De Participacion Patrimonial (Participes Con Control Conjunto)","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_122495","122495","Others in investments in joint ventures (Cr)",1,"asset_cash","Otros En Inversiones En Negocios Conjuntos (Cr)","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_122499","122499","Deterioration in Investments in Joint Ventures (Cr)",1,"asset_cash","Deterioro En Inversiones En Negocios Conjuntos (Cr)","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_122600","122600","Other Investments in Equity Instruments",0,"off_balance","Otras Inversiones En Instrumentos De Patrimonio",,
"co_puc_122601","122601","Social participation",1,"asset_cash","Participaciones Sociales","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_122602","122602","Social Contributions in Solidarity Economy Entities",1,"asset_cash","Aportes Sociales En Entidades Economia Solidaria","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_122603","122603","Contributions to Associations or Guilds",1,"asset_cash","Aportes En Asociaciones O Agremiaciones","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_122604","122604","Contributions to Other Entities",1,"asset_cash","Aportes En Otras Entidades","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_122695","122695","Other Investments in Equity Instruments (Cr)",1,"asset_cash","Otros Inversiones En Instrumentos De Patrimonio (Cr)","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_122699","122699","Impairment of Investments in Equity Instruments (Cr)",1,"asset_cash","Deterioro Inversiones En Instrumentos De Patrimonio (Cr)","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_122800","122800","Investments Accounted for at Amortized Cost",0,"off_balance","Inversiones Contabilizadas A Costo Amortizado",,
"co_puc_122801","122801","Internal Public Debt Titles Issued Or Guaranteed By The Nation",1,"asset_cash","Titulos De Deuda Publica Interna Emitidos O Garantizados Por La Nacion","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_122802","122802","External Public Debt Titles Issued Or Guaranteed By The Nation",1,"asset_cash","Titulos De Deuda Publica Externa Emitidos O Garantizados Por La Nacion","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_122803","122803","Other Public Debt Securities",1,"asset_cash","Otros Titulos De Deuda Publica","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_122804","122804","Titles Issued, Endorsed, Accepted Or Guaranteed By Fogafin",1,"asset_cash","Titulos Emitidos, Avalados, Aceptados O Garantizados Por El Fogafin","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_122805","122805","Titles Issued, Endorsed, Accepted or Guaranteed by Fogacoop",1,"asset_cash","Titulos Emitidos, Avalados, Aceptados O Garantizados Por El Fogacoop","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_122806","122806","Titles Issued by the Bank of the Republic",1,"asset_cash","Titulos Emitidos Por El Banco De La Republica","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_122807","122807","Mortgage bonds",1,"asset_cash","Bonos Hipotecarios","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_122808","122808","Mortgage Titles",1,"asset_cash","Titulos Hipotecarios","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_122809","122809","Titles of Credit Content Derived from the Mortgage Portfolio Securitization Process",1,"asset_cash","Titulos Del Contenido Crediticio Derivados De Proceso De Titularizacion De Cartera Hipotecaria","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_122810","122810","Titles of the Credit Content Derived from the Underlying Securitization Process Other than the Mortgage Portfolio",1,"asset_cash","Titulos Del Contenido Crediticio Derivados De Proceso De Titularizacion Subyacentes Distintos De Cartera Hipotecaria","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_122811","122811","Securities Issued, Guaranteed, Accepted Or Guaranteed By Institutions Supervised By The Financial Superintendency (Including Bonds Mandatory Or Optionally Convertible Into Shares",1,"asset_cash","Titulos Emitidos, Avalados, Aceptados O Garantizados Por Instituciones Vigiladas Por La Superintendencia Financiera ( Incluidos Los Bonos Obligatoria U Opcionalmente Convertibles En Acciones","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_122814","122814","Securities Issued by Entities Not Supervised by the Financial Superintendency (Including Mandatory or Optionally Convertible Bonds into Shares)",1,"asset_cash","Titulos Emitidos Por Entidades No Vigiladas Por La Superintendencia Financiera (Incluidos Los Bonos Obligatoria U Opcionalmente Convertibles En Acciones)","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_122815","122815","Securities Issued Endorsed Or Guaranteed By Foreign Governments",1,"asset_cash","Titulos Emitidos Avalados O Garantizados Por Gobiernos Extranjeros","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_122816","122816","Securities Issued Endorsed Or Guaranteed By Foreign Central Banks",1,"asset_cash","Titulos Emitidos Avalados O Garantizados Por Bancos Centrales Extranjeros","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_122817","122817","Titles Issued Endorsed Or Guaranteed Or Accepted By Foreign Banks",1,"asset_cash","Titulos Emitidos Avalados O Garantizados O Aceptados Por Bancos Del Exterior","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_122818","122818","Titles Issued Endorsed or Guaranteed by Multilateral Credit Organizations",1,"asset_cash","Titulos Emitidos Avalados O Garantizados Por Organismos Multilaterales De Credito","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_122842","122842","Titles Issued by Residents Abroad",1,"asset_cash","Titulos Emitidos Por Residentes En El Exterior","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_122895","122895","Other Investments Accounted for at Amortized Cost (Cr)",1,"asset_cash","Otros Inversiones Contabilizadas A Costo Amortizado (Cr)","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_122899","122899","Impairment of Investments Accounted for at Amortized Cost (Cr)",1,"asset_cash","Deterioro Inversiones Contabilizadas A Costo Amortizado (Cr)","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_123000","123000","Investments Accounted for at Fair Value with Changes in Result",0,"off_balance","Inversiones Contabilizadas A Valor Razonable Con Cambios En El Resultado",,
"co_puc_123001","123001","Shares With High Stock Market Liquidity",1,"asset_cash","Acciones Con Alta Liquidez Bursatil","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_123002","123002","Shares With Average Stock Market Liquidity",1,"asset_cash","Acciones Con Media Liquidez Bursatil","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_123005","123005","Participations in Ordinary Common Funds",1,"asset_cash","Participaciones En Fondos Comunes Ordinarios","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_123006","123006","Participations in Special Common Funds",1,"asset_cash","Participaciones En Fondos Comunes Especiales","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_123007","123007","Shares In Securities Fund",1,"asset_cash","Participaciones En Fondo De Valores","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_123008","123008","Participatory Titles Derived in Securitization Processes",1,"asset_cash","Titulos Participativos Derivados En Procesos De Titularizacion","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_123009","123009","Mixed Titles Derived from Securitization Processes",1,"asset_cash","Titulos Mixtos Derivados De Procesos De Titularizacion","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_123010","123010","Participations in International Investment Mutual Funds That Invest Exclusively in Fixed Income Securities",1,"asset_cash","Participaciones En Fondos Mutuos De Inversion Internacionales Que Inviertan Exclusivamente En Titulos De Renta Fija","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_123011","123011","Shares in Index Funds",1,"asset_cash","Participaciones En Fondos Indice","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_123012","123012","Participation in International Investment Mutual Funds That Invest Exclusively in Variable Income",1,"asset_cash","Participacion En Fondos Mutuos De Inversion Internacionales Que Inviertan Exclusivamente En Renta Variable","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_123013","123013","Participation in investment funds",1,"asset_cash","Participacion En Fondos De Inversion","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_123014","123014","Participation in Pension and Severance Funds",1,"asset_cash","Participacion En Fondos De Pensiones Y Cesantias","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_123095","123095","Other Investments Accounted for at Fair Value with Changes in Result (Cr)",1,"asset_cash","Otros Inversiones Contabilizadas A Valor Razonable Con Cambios En El Resultado (Cr)","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_123099","123099","Impairment of Investments Accounted for at Fair Value with Changes in Result (Cr)",1,"asset_cash","Deterioro Inversiones Contabilizadas A Valor Razonable Con Cambios En El Resultado (Cr)","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_123100","123100","Shares With High Stock Market Liquidity",0,"off_balance","Acciones Con Alta Liquidez Bursatil",,
"co_puc_123200","123200","Investments Accounted for at Fair Value with Changes in Origin",0,"off_balance","Inversiones Contabilizadas A Valor Razonable Con Cambios En El Origen",,
"co_puc_123201","123201","Shares With High Stock Market Liquidity",1,"asset_cash","Acciones Con Alta Liquidez Bursatil","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_123202","123202","Shares With Average Stock Market Liquidity",1,"asset_cash","Acciones Con Media Liquidez Bursatil","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_123204","123204","Shares With Low And Minimum Stock Market Liquidity Or Without Stock Market Listing",1,"asset_cash","Acciones Con Baja Y Minima Liquidez Bursatil O Sin Cotizacion En Bolsa","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_123295","123295","Other Investments Accounted for at Fair Value",1,"asset_cash","Otras Inversiones Contabilizadas Al Valor Razonable","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_123299","123299","Impairment of Investments Accounted for at Fair Value with Changes in Origin (Cr)",1,"asset_cash","Deterioro Inversiones Contabilizadas A Valor Razonable Con Cambios En El Origen (Cr)","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_123300","123300","Shares With Low And Minimum Stock Market Liquidity Or Without Stock Market Listing",0,"off_balance","Acciones Con Baja Y Minima Liquidez Bursatil O Sin Cotizacion En Bolsa",,
"co_puc_123400","123400","Investments at Market Value with Changes in Equity (Origin)",0,"off_balance","Inversiones A Valor De Mercado Con Cambios En El Patrimonio (Origen)",,
"co_puc_123405","123405","Investments at Market Value with Changes in Equity (Origin)",1,"asset_cash","Inversiones A Valor De Mercado Con Cambios En El Patrimonio (Origen)","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_123495","123495","Other Investments at Market Value with Changes in Equity (Origin)",1,"asset_cash","Otros Inversiones A Valor De Mercado Con Cambios En El Patrimonio (Origen)","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_123499","123499","Impairment of Investments at Market Value with Changes in Equity (Origin)",1,"asset_cash","Deterioro Inversiones A Valor De Mercado Con Cambios En El Patrimonio (Origen)","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_123500","123500","Participations in Ordinary Common Funds",0,"off_balance","Participaciones En Fondos Comunes Ordinarios",,
"co_puc_123600","123600","Derivative Instruments for Speculation Purposes Measured at Fair Value",0,"off_balance","Instrumentos Derivados Con Fines De Especulacion Medidos A Valor Razonable",,
"co_puc_123601","123601","Rights in Forward Contracts",1,"asset_cash","Derechos En Contratos Forward","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_123602","123602","Obligations in Forward Contracts (Cr)",1,"asset_cash","Obligaciones En Contratos Forward (Cr)","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_123603","123603","Rights in Future Contracts",1,"asset_cash","Derechos En Contratos Futuros","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_123604","123604","Obligations in Future Contracts (Cr)",1,"asset_cash","Obligaciones En Contratos Futuros (Cr)","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_123605","123605","Rights in Swaps Contracts",1,"asset_cash","Derechos En Contratos Swaps","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_123606","123606","Obligations in Swaps Contracts (Cr)",1,"asset_cash","Obligaciones En Contratos Swaps (Cr)","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_123607","123607","Rights in Other Derivatives",1,"asset_cash","Derechos En Otros Derivados","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_123608","123608","Obligations in Other Derivatives (Cr)",1,"asset_cash","Obligaciones En Otros Derivados (Cr)","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_123609","123609","Premium Paid On Options",1,"asset_cash","Prima Pagada En Opciones","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_123610","123610","Gain in Valuation of Purchased Options",1,"asset_cash","Ganancia En Valoracion De Opciones Compradas","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_123695","123695","Other Derivative Instruments for Speculation Purposes Measured at Fair Value",1,"asset_cash","Otros Instrumentos Derivados Con Fines De Especulacion Medidos A Valor Razonable","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_123699","123699","Impairment of Derivative Instruments for Speculation Purposes Measured at Fair Value",1,"asset_cash","Deterioro Instrumentos Derivados Con Fines De Especulacion Medidos A Valor Razonable","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_123700","123700","Shares In Securities Fund",0,"off_balance","Participaciones En Fondo De Valores",,
"co_puc_123800","123800","Derivative Instruments for Hedging Purposes of Market Value (Fair Value) with Changes in Origin",0,"off_balance","Instrumentos Derivados Con Fines De Cobertura De Valor De Mercado (Valor Razonable) Con Cambios En El Origen",,
"co_puc_123801","123801","Rights in Forward Contracts",1,"asset_cash","Derechos En Contratos Forward","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_123802","123802","Obligations in Forward Contracts (Cr)",1,"asset_cash","Obligaciones En Contratos Forward (Cr)","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_123803","123803","Rights in Future Contracts",1,"asset_cash","Derechos En Contratos Futuros","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_123804","123804","Obligations in Future Contracts (Cr)",1,"asset_cash","Obligaciones En Contratos Futuros (Cr)","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_123805","123805","Rights in Swaps Contracts",1,"asset_cash","Derechos En Contratos Swaps","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_123806","123806","Obligations in Swaps Contracts (Cr)",1,"asset_cash","Obligaciones En Contratos Swaps (Cr)","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_123807","123807","Rights in Other Derivatives",1,"asset_cash","Derechos En Otros Derivados","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_123808","123808","Obligations in Other Derivatives (Cr)",1,"asset_cash","Obligaciones En Otros Derivados (Cr)","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_123809","123809","Premium Paid On Options",1,"asset_cash","Prima Pagada En Opciones","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_123810","123810","Gain in Valuation of Purchased Options",1,"asset_cash","Ganancia En Valoracion De Opciones Compradas","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_123895","123895","Other Derivative Instruments for Hedging Purposes of Market Value (Fair Value) with Changes in Origin",1,"asset_cash","Otros Instrumentos Derivados Con Fines De Cobertura De Valor De Mercado (Valor Razonable) Con Cambios En El Origen","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_123899","123899","Impairment of Derivative Instruments for Hedging Purposes of Market Value (Fair Value) with Changes in Origin",1,"asset_cash","Deterioro Instrumentos Derivados Con Fines De Cobertura De Valor De Mercado (Valor Razonable) Con Cambios En El Origen","group_fin_1_2_inv_cor","1012:1204:K"
"co_puc_123900","123900","Mixed Titles Derived from Securitization Processes",0,"off_balance","Titulos Mixtos Derivados De Procesos De Titularizacion",,
