"id","code","name","reconcile","account_type","name@es","group_id:id","tag_ids/id"
"coc_puc_132015",132015,"Branch offices",1,"asset_receivable","Sucursales","group_1_3_cta_cob","l10n_co_account.aat_1008_1316_N"
"coc_puc_132095",132095,"Other Accounts Receivable from Economic Related Parties",1,"asset_receivable","Otras Cuentas Por Cobrar A Vinculados Económicos","group_1_3_cta_cob","l10n_co_account.aat_1008_1316_N"
"coc_puc_132099",132099,"Impairment of Accounts Receivable from Economic Related Parties",1,"asset_receivable","Deterioro Cuentas Por Cobrar A Vinculados Económicos","group_1_3_cta_cob","l10n_co_account.aat_1008_1316_N"
"coc_puc_132300",132300,"Accounts Receivable from Directors",0,"off_balance","Cuentas Por Cobrar A Directores",,"account.account_tag_financing"
"coc_puc_132305",132305,"Accounts Receivable from Directors",1,"asset_receivable","Cuentas Por Cobrar A Directores","group_1_3_cta_cob","l10n_co_account.aat_1008_1316_N"
"coc_puc_132395",132395,"Other Accounts Receivable from Directors",1,"asset_receivable","Otras Cuentas Por Cobrar A Directores","group_1_3_cta_cob","l10n_co_account.aat_1008_1316_N"
"coc_puc_132399",132399,"Impairment of Accounts Receivable from Directors",1,"asset_receivable","Deterioro Cuentas Por Cobrar A Directores","group_1_3_cta_cob","l10n_co_account.aat_1008_1316_N"
"coc_puc_132500",132500,"Accounts Receivable from Partners and Shareholders",0,"off_balance","Cuentas Por Cobrar A Socios Y Accionistas",,"account.account_tag_financing"
"coc_puc_132505",132505,"To Partners",1,"asset_receivable","A Socios","group_1_3_cta_cob","l10n_co_account.aat_1008_1316_N"
"coc_puc_132510",132510,"To Shareholders",1,"asset_receivable","A Accionistas","group_1_3_cta_cob","l10n_co_account.aat_1008_1316_N"
"coc_puc_132595",132595,"Other Accounts Receivable from Partners and Shareholders",1,"asset_receivable","Otras Cuentas Por Cobrar A Socios Y Accionistas","group_1_3_cta_cob","l10n_co_account.aat_1008_1316_N"
"coc_puc_132599",132599,"Impairment of Accounts Receivable from Partners and Shareholders",1,"asset_receivable","Deterioro Cuentas Por Cobrar A Socios Y Accionistas","group_1_3_cta_cob","l10n_co_account.aat_1008_1316_N"
"coc_puc_132800",132800,"Contributions Receivable",0,"off_balance","Aportes Por Cobrar",,"account.account_tag_financing"
"coc_puc_132805",132805,"Contributions Receivable",1,"asset_receivable","Aportes Por Cobrar","group_1_3_cta_cob","l10n_co_account.aat_1008_1316_N"
"coc_puc_132895",132895,"Other Contributions Receivable",1,"asset_receivable","Otros Aportes Por Cobrar","group_1_3_cta_cob","l10n_co_account.aat_1008_1316_N"
"coc_puc_132899",132899,"Impairment of Contributions Receivable",1,"asset_receivable","Deterioro Aportes Por Cobrar","group_1_3_cta_cob","l10n_co_account.aat_1008_1316_N"
"coc_puc_133000",133000,"Advances and progresses",0,"off_balance","Anticipos Y Avances",,"account.account_tag_financing"
"coc_puc_133005",133005,"To Suppliers",1,"asset_receivable","A Proveedores","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_133010",133010,"To Contractors",1,"asset_receivable","A Contratistas","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_133015",133015,"To Workers",1,"asset_receivable","A Trabajadores","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_133020",133020,"To Agents",1,"asset_receivable","A Agentes","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_133025",133025,"To Dealers",1,"asset_receivable","A Concesionarios","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_133030",133030,"Of Awards",1,"asset_receivable","De Adjudicaciones","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_133095",133095,"Other Advances and Advances",1,"asset_receivable","Otros Anticipos Y Avances","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_133099",133099,"Impairment Advances and Advances",1,"asset_receivable","Deterioro Anticipos Y Avances","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_133200",133200,"Joint Operating Accounts",0,"off_balance","Cuentas De Operación Conjunta",,"account.account_tag_financing"
"coc_puc_133205",133205,"Joint Operating Accounts",1,"asset_receivable","Cuentas De Operación Conjunta","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_133295",133295,"Other Joint Operating Accounts",1,"asset_receivable","Otras Cuentas De Operación Conjunta","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_133500",133500,"Deposits",0,"off_balance","Depósitos",,"account.account_tag_financing"
"coc_puc_133505",133505,"For Imports",0,"asset_receivable","Para Importaciones","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_133510",133510,"For Services",0,"asset_receivable","Para Servicios","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_133515",133515,"For Contracts",0,"asset_receivable","Para Contratos","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_133520",133520,"For Responsibilities",0,"asset_receivable","Para Responsabilidades","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_133525",133525,"For Executive Trials",0,"asset_receivable","Para Juicios Ejecutivos","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_133530",133530,"For Acquisition of Shares",0,"asset_receivable"," Quotas or Social Rights","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_133535",133535,"In warranty",0,"asset_receivable","En Garantía","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_133595",133595,"Other Deposits",0,"asset_receivable","Otros Depósitos","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_133599",133599,"Impairment of Deposits",0,"asset_receivable","Deterioro Depósitos","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_134000",134000,"Promises of Purchase and Sale",0,"off_balance","Promesas De Compra Venta",,"account.account_tag_financing"
"coc_puc_134005",134005,"Real Estate",0,"asset_receivable","De Bienes Raíces","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_134010",134010,"Machinery And Equipment",0,"asset_receivable","De Maquinaria Y Equipo","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_134015",134015,"Fleet and Transportation Equipment",0,"asset_receivable","De Flota Y Equipo De Transporte","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_134020",134020,"Fleet and Air Equipment",0,"asset_receivable","De Flota Y Equipo Aéreo","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_134025",134025,"Fleet and Railway Equipment",0,"asset_receivable","De Flota Y Equipo Férreo","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_134030",134030,"Of Fleet And River And/Or Maritime Equipment",0,"asset_receivable","De Flota Y Equipo Fluvial Y/O Marítimo","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_134035",134035,"Of Semovientes",0,"asset_receivable","De Semovientes","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_134095",134095,"Promises to Purchase and Sell Other Assets",0,"asset_receivable","Promesas De Compra Venta De Otros Bienes","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_134099",134099,"Impairment of Purchase Promises and Sale of Other Assets",0,"asset_receivable","Deterioro Promesas De Compra Venta De Otros Bienes","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_134500",134500,"Revenue Receivable",0,"off_balance","Ingresos Por Cobrar",,"account.account_tag_financing"
"coc_puc_134505",134505,"Dividends And/Or Shares",1,"asset_receivable","Dividendos Y/O Participaciones","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_134510",134510,"Interests",1,"asset_receivable","Intereses","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_134515",134515,"commissions",1,"asset_receivable","Comisiones","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_134520",134520,"Fee",1,"asset_receivable","Honorarios","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_134525",134525,"Services",1,"asset_receivable","Servicios","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_134530",134530,"Leases",1,"asset_receivable","Arrendamientos","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_134535",134535,"Cert for Collection",1,"asset_receivable","Cert Por Cobrar","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_134595",134595,"Other Income Receivable",1,"asset_receivable","Otros Ingresos Por Cobrar","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_134599",134599,"Impairment of Income Receivable",1,"asset_receivable","Deterioro Ingresos Por Cobrar","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_135000",135000,"Withholding on Contracts",0,"off_balance","Retención Sobre Contratos",,"account.account_tag_financing"
"coc_puc_135005",135005,"Of construction",0,"asset_receivable","De Construcción","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_135010",135010,"Service Delivery",0,"asset_receivable","De Prestación De Servicios","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_135095",135095,"Other Withholding on Contracts",0,"asset_receivable","Otras Retención Sobre Contratos","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_135099",135099,"Impairment Withholding on Contracts",0,"asset_receivable","Deterioro Retención Sobre Contratos","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_135500",135500,"Advance Payment of Taxes and Contributions or Balances in Favor",0,"off_balance","Anticipo De Impuestos Y Contribuciones O Saldos A Favor",,"account.account_tag_financing"
"coc_puc_135505",135505,"Advance payment of income and complementary taxes",0,"asset_current","Anticipo De Impuestos De Renta Y Complementarios","group_1_2_inv_cor","l10n_co_account.aat_1008_1317_N"
"coc_puc_135510",135510,"Industry and Commerce Tax Advance",0,"asset_current","Anticipo De Impuestos De Industria Y Comercio","group_1_2_inv_cor","l10n_co_account.aat_1008_1317_N"
"coc_puc_135515",135515,"Withholding At Source",0,"asset_current","Retención En La Fuente","group_1_2_inv_cor","l10n_co_account.aat_1008_1317_N"
"coc_puc_135517",135517,"Sales Tax Withheld",0,"asset_current","Impuesto A Las Ventas Retenido","group_1_2_inv_cor","l10n_co_account.aat_1008_1317_N"
"coc_puc_135518",135518,"Withheld Industry and Commerce Tax",0,"asset_current","Impuesto De Industria Y Comercio Retenido","group_1_2_inv_cor","l10n_co_account.aat_1008_1317_N"
"coc_puc_135519",135519,"2014 Cree-2015 Rte Fte Trust",0,"asset_current","2014 Cree-2015 Rte Fte Fiducia","group_1_2_inv_cor","l10n_co_account.aat_1008_1317_N"
"coc_puc_135520",135520,"Leftovers in Private Tax Settlement",0,"asset_current","Sobrantes En Liquidación Privada De Impuestos","group_1_2_inv_cor","l10n_co_account.aat_1008_1317_N"
"coc_puc_135525",135525,"Contributions",0,"asset_current","Contribuciones","group_1_2_inv_cor","l10n_co_account.aat_1008_1317_N"
"coc_puc_135530",135530,"Discountable Taxes",0,"asset_current","Impuestos Descontables","group_1_2_inv_cor","l10n_co_account.aat_1008_1317_N"
"coc_puc_135595",135595,"Other Advance Payments of Taxes and Contributions or Balances in Favor",0,"asset_current","Otros Anticipo De Impuestos Y Contribuciones O Saldos A Favor","group_1_2_inv_cor","l10n_co_account.aat_1008_1317_N"
"coc_puc_135599",135599,"Impairment of Advance Payment of Taxes and Contributions or Balances in Favor",0,"asset_current","Deterioro Anticipo De Impuestos Y Contribuciones O Saldos A Favor","group_1_2_inv_cor","l10n_co_account.aat_1008_1317_N"
"coc_puc_136000",136000,"Claims",0,"off_balance","Reclamaciones",,"account.account_tag_financing"
"coc_puc_136005",136005,"To Insurance Companies",0,"asset_current","A Compañías Aseguradoras","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_136010",136010,"To Transporters",1,"asset_current","A Transportadores","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_136015",136015,"By Air Tickets",0,"asset_current","Por Tiquétes Aéreos","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_136095",136095,"Other Claims",0,"asset_current","Otras Reclamaciones","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_136099",136099,"Impairment Claims",0,"asset_current","Deterioro Reclamaciones","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_136500",136500,"Accounts receivable workers",0,"off_balance","Cuentas Por Cobrar A Trabajadores",,"account.account_tag_financing"
"coc_puc_136505",136505,"living place",1,"asset_current","Vivienda","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_136510",136510,"Vehicles",1,"asset_current","Vehículos","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_136515",136515,"Education",1,"asset_current","Educación","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_136520",136520,"Medical",1,"asset_current"," Dental and Similar","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_136525",136525,"Domestic calamity",1,"asset_current","Calamidad Doméstica","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_136530",136530,"Responsibilities",1,"asset_current","Responsabilidades","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_136595",136595,"Other Accounts Receivable from Workers",1,"asset_current","Otras Cuentas Por Cobrar A Trabajadores","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_136599",136599,"Impairment of Accounts Receivable from Workers",1,"asset_current","Deterioro Cuentas Por Cobrar A Trabajadores","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_137000",137000,"Loans to Individuals",0,"off_balance","Préstamos A Particulares",,"account.account_tag_financing"
"coc_puc_137005",137005,"With Real Guarantee",0,"asset_current","Con Garantía Real","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_137010",137010,"With Personal Guarantee",0,"asset_current","Con Garantía Personal","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_137095",137095,"Other Loans to Individuals",0,"asset_current","Otros Préstamos A Particulares","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_137099",137099,"Impairment of Loans to Individuals",0,"asset_current","Deterioro Préstamos A Particulares","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_138000",138000,"Several debtors",0,"off_balance","Deudores Varios",,"account.account_tag_financing"
"coc_puc_138005",138005,"Depositaries",0,"asset_current","Depositarios","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_138010",138010,"Bag Commission Agents",0,"asset_current","Comisionistas De Bolsas","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_138015",138015,"Investment fund",0,"asset_current","Fondo De Inversión","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_138020",138020,"Third Party Accounts Receivable",1,"asset_current","Cuentas Por Cobrar De Terceros","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_138025",138025,"Payments on behalf of third parties",1,"asset_current","Pagos Por Cuenta De Terceros","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_138030",138030,"Social Investment Funds",0,"asset_current","Fondos De Inversión Social","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_138095",138095,"Other Miscellaneous Debtors",1,"asset_current","Otros Deudores Varios","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_138099",138099,"Impairment of Various Debtors",1,"asset_current","Deterioro Deudores Varios","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_138500",138500,"Negotiated Portfolio Repurchase Rights",0,"off_balance","Derechos De Recompra De Cartera Negociada",,"account.account_tag_financing"
"coc_puc_138505",138505,"Negotiated Portfolio Repurchase Rights",0,"asset_current","Derechos De Recompra De Cartera Negociada","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_138595",138595,"Other Traded Portfolio Repurchase Rights",0,"asset_current","Otros Derechos De Recompra De Cartera Negociada","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_138599",138599,"Impairment of Negotiated Portfolio Repurchase Rights",0,"asset_current","Deterioro Derechos De Recompra De Cartera Negociada","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_139000",139000,"Difficult Debts",0,"off_balance","Deudas De Difícil Cobro",,"account.account_tag_financing"
"coc_puc_139005",139005,"Difficult Debts",0,"asset_current","Deudas De Difícil Cobro","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_139095",139095,"Other Difficult Debts",0,"asset_current","Otras Deudas De Difícil Cobro","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_139099",139099,"Impairment of Difficult Collection Debts",0,"asset_current","Deterioro Deudas De Difícil Cobro","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_139900",139900,"Provisions",0,"off_balance","Provisiones",,"account.account_tag_financing"
"coc_puc_139905",139905,"Customers",0,"asset_current","Clientes","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_139910",139910,"Commercial Checking Accounts",0,"asset_current","Cuentas Corrientes Comerciales","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
"coc_puc_139915",139915,"Accounts Receivable from Headquarters",0,"asset_current","Cuentas Por Cobrar A Casa Matriz","group_1_3_cta_cob","l10n_co_account.aat_1008_1317_N"
